"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ModelsStudio/Studio_Setup_Mtl_1_001.Studio_Setup_Mtl_1_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_19_001.Studio_Setup_Mtl_19_001","0","14","14","1","0.000000","0","14"
"/Game/MetaHumans/Common/Controls/M_RigControlActor_Black.M_RigControlActor_Black","0","20","20","1","29.631521","0","20"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","58","62","1","138.204636","0","62"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","88","1","182.856293","0","88"
"/Game/ModelsStudio/Studio_Setup_Mtl_18_001.Studio_Setup_Mtl_18_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_17_001.Studio_Setup_Mtl_17_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_16_001.Studio_Setup_Mtl_16_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_15_001.Studio_Setup_Mtl_15_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_14_001.Studio_Setup_Mtl_14_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_13_001.Studio_Setup_Mtl_13_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_12_001.Studio_Setup_Mtl_12_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_11_001.Studio_Setup_Mtl_11_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_10_001.Studio_Setup_Mtl_10_001","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Plastic_1.Studio_Plastic_1","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Fabric_3.Studio_Fabric_3","0","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/QS_002.QS_002","0","14","14","1","0.000000","0","14"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","4","4","1","6.210570","0","4"
"/Game/MetaHumans/Common/Face/Materials/M_EyeRefractive.M_EyeRefractive","0","47","47","1","199.794220","47","141"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","12","12","1","16.459385","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","100","100","1","1080.918823","0","100"
"Globals","49","7032","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","2.223174","0","4"
"","49","64","0","1","0.000000","65","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","12.716378","0","8"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","47","47","1","110.511230","0","47"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","9.902920","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","5.286025","0","5"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","6.355051","0","8"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","29","31","1","32.425968","0","31"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","18","20","1","13.595796","0","20"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","3.259704","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","1.318475","0","4"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","38","38","1","25.104715","0","38"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","96","96","1","123.982948","0","96"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","10","11","1","11.084145","0","11"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","62","65","1","65.100258","0","65"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","15","17","1","28.124710","0","17"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","5","1","2.149929","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","26","26","1","20.624901","0","26"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","100","106","1","71.159340","0","106"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","62","65","1","0.000000","0","65"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","1.936656","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","1.308405","0","5"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","14","1","10.784705","0","14"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","61","61","1","36.158592","0","61"
