"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","14","1","17.760103","0","14"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","3.082923","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","3.101685","0","5"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","61","61","1","55.222988","0","61"
"/Game/MetaHumans/Common/Controls/M_RigControlActor_Black.M_RigControlActor_Black","49","20","20","1","31.974459","0","40"
"/Game/MetaHumans/Common/Face/Materials/M_EyeOcclusion.M_EyeOcclusion","49","11","11","1","11.324710","0","22"
"/Game/MetaHumans/Common/Face/Materials/M_Cartilage.M_Cartilage","49","53","59","1","99.232910","0","118"
"/Game/FoliageLandscape/WildGrass/Billboard.Billboard","49","14","14","1","0.000000","0","28"
"/Game/FoliageLandscape/KikuyuGrass/Billboard.Billboard","49","14","14","1","0.000000","0","28"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","38","38","1","89.809052","0","76"
"/Game/Houses/House2/Material_002.Material_002","49","14","14","1","0.000000","0","28"
"/Game/Houses/House1/material_0.material_0","49","14","14","1","0.000000","0","28"
"/Game/Houses/House1/material.material","49","14","14","1","0.000000","0","28"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","10","11","1","8.943618","0","11"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","76","76","1","209.473450","0","76"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","76","76","1","218.485657","0","76"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","76","76","1","0.000000","0","76"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","28","1","36.382717","0","28"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","7","1","8.214143","0","7"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","48","54","2","78.059555","0","54"
"/ControlRig/M_Manip.M_Manip","49","10","11","1","10.049509","0","11"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","4","1","3.876931","0","4"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","11","11","1","12.606009","0","11"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","109","109","1","154.466812","0","109"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","139","139","1","205.796570","0","139"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1001","1024","1","1602.056152","350","2789"
"/Game/Materials/Road.Road","49","14","14","1","16.742222","0","14"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","31","33","1","36.796268","0","33"
"/ARUtilities/Materials/M_DepthColoration.M_DepthColoration","49","7","7","1","3.263730","0","7"
"/AppleARKit/M_SceneDepthOcclusion.M_SceneDepthOcclusion","49","8","8","1","4.051916","0","8"
"/AppleARKit/M_OcclusionOverlay.M_OcclusionOverlay","49","16","16","2","7.469453","3","16"
"/ARUtilities/Materials/M_PassthroughCamera.M_PassthroughCamera","49","7","7","1","8.160922","0","7"
"/ARUtilities/Materials/M_ScreenSpacePassthroughCamera.M_ScreenSpacePassthroughCamera","49","14","16","2","14.510662","0","16"
"/Game/Materials/Grass.Grass","49","14","40","1","43.944798","40","228"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","3.778643","0","7"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","3.671524","0","4"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","61","66","6","60.881081","4","66"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","100","106","1","142.531784","0","106"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","49","23","23","1","33.070465","0","23"
"/Game/MOON/Moon.Moon","49","14","14","1","20.306784","0","14"
"/Game/MOON/Moon-Textura_Mat.Moon-Textura_Mat","49","14","14","1","16.115334","0","14"
"/Game/Houses/House2/Material_003.Material_003","49","14","14","1","13.584627","0","14"
"/Game/Houses/House1/Wood.Wood","49","14","14","1","0.000000","0","14"
"/Game/FoliageLandscape/StoneFlore/MatID_1.MatID_1","49","14","14","1","13.754004","0","14"
"/Game/FoliageLandscape/KikuyuGrass/Atlas.Atlas","49","28","28","1","28.584751","0","28"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","2.312214","0","7"
"/Game/Houses/House1/WindowMetal.WindowMetal","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/roof.roof","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/Gutter.Gutter","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/Glass01.Glass01","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/Door.Door","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/Concrete02_basecolor.Concrete02_basecolor","49","14","14","1","0.000000","0","14"
"/Game/Houses/House1/Block02.Block02","49","14","14","1","0.000000","0","14"
"/Game/FoliageLandscape/WildGrass/Atlas.Atlas","49","28","28","1","0.000000","0","28"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","61","61","1","54.142380","0","61"
"/Game/StylizedKitchen/Materials/MM_Grass.MM_Grass","49","88","92","2","225.417480","130","364"
"/Game/MetaHumans/Common/Materials/M_BodySkin.M_BodySkin","49","76","79","1","75.749084","0","79"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","2.302715","0","7"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","4","1","4.618974","0","8"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","15.305883","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","100","100","1","620.250427","0","100"
"/Game/MetaHumans/Common/Face/Materials/M_lacrimal_fluid.M_lacrimal_fluid","49","85","88","1","289.301178","0","176"
"/Game/PN_interactiveSpruceForest/UE4_Mannequin/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","170","182","2","179.168106","0","182"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","170","182","2","136.922333","0","364"
"/Game/MetaHumans/Common/Materials/M_Teeth.M_Teeth","49","47","47","1","51.311901","0","94"
"/Game/MetaHumans/Common/Materials/M_PeachFuzzMaster.M_PeachFuzzMaster","49","100","106","1","116.398109","0","212"
"/Game/MetaHumans/Common/Materials/M_jeans_nrm_custom_master.M_jeans_nrm_custom_master","49","112","118","2","139.027771","0","236"
"/Game/MetaHumans/Common/Materials/M_Eyelashes_Cards.M_Eyelashes_Cards","49","77","80","1","324.163025","0","160"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","62","62","2","264.824005","0","124"
"/Interchange/gltf/M_Unlit.M_Unlit","49","183","198","6","160.927460","0","396"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","82","88","2","326.653748","0","264"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","69","69","3","154.029587","0","161"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","49","23","23","1","28.076721","0","46"
"/Game/MetaHumans/Common/Face/Materials/M_EyeRefractive.M_EyeRefractive","49","47","47","1","189.340149","47","141"
"/Game/MetaHumans/Common/Materials/M_fabric_simpler.M_fabric_simpler","49","441","486","3","511.292847","0","972"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","62","66","1","78.759949","0","66"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","88","92","1","104.284325","0","92"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","49","1056","1104","12","2219.451416","0","1104"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Summer.MA_Summer","49","1056","1104","12","2281.698730","0","1104"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","397","412","6","1269.190918","0","327"
"/Interchange/gltf/M_Transmission.M_Transmission","49","142","142","2","1312.097656","0","142"
"/Interchange/gltf/M_Sheen.M_Sheen","49","397","412","6","597.141357","0","621"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","397","412","6","555.434143","0","412"
"/Interchange/gltf/M_Default.M_Default","49","540","560","6","784.387878","0","436"
"/Game/MetaHumans/Common/Materials/M_hair_v4.M_hair_v4","49","200","212","2","293.868958","0","318"
"/Game/MetaHumans/Common/Materials/M_Facial_Hair.M_Facial_Hair","49","77","80","1","462.018860","0","320"
"/Game/MetaHumans/Common/Face/Materials/Baked/M_Head_Baked.M_Head_Baked","49","228","237","3","330.168304","0","237"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","49","264","276","3","539.594116","0","184"
